PUBCHEM.COMPOUND:867	NCBIGene:115004
PUBCHEM.COMPOUND:5957	NCBIGene:134111
PUBCHEM.COMPOUND:174	NCBIGene:210
PUBCHEM.COMPOUND:21706	NCBIGene:22978
PUBCHEM.COMPOUND:5994	NCBIGene:8431
PUBCHEM.COMPOUND:1110	NCBIGene:5270
PUBCHEM.COMPOUND:5957	NCBIGene:3608
PUBCHEM.COMPOUND:6083	NCBIGene:32
PUBCHEM.COMPOUND:5988	NCBIGene:2342
PUBCHEM.COMPOUND:644066	NCBIGene:22982
PUBCHEM.COMPOUND:60961	NCBIGene:727
PUBCHEM.COMPOUND:177	NCBIGene:56649
PUBCHEM.COMPOUND:6083	NCBIGene:5516
PUBCHEM.COMPOUND:875	NCBIGene:57103
PUBCHEM.COMPOUND:311	NCBIGene:6780
PUBCHEM.COMPOUND:977	NCBIGene:2328
PUBCHEM.COMPOUND:6076	NCBIGene:1555
PUBCHEM.COMPOUND:783	NCBIGene:5742
PUBCHEM.COMPOUND:753	NCBIGene:79084
PUBCHEM.COMPOUND:3082032	NCBIGene:84188
PUBCHEM.COMPOUND:312	NCBIGene:116444
PUBCHEM.COMPOUND:177	NCBIGene:1051
PUBCHEM.COMPOUND:712	NCBIGene:9588
PUBCHEM.COMPOUND:1172	NCBIGene:139596
PUBCHEM.COMPOUND:444972	NCBIGene:51776
PUBCHEM.COMPOUND:702	NCBIGene:64577
PUBCHEM.COMPOUND:107689	NCBIGene:2847
PUBCHEM.COMPOUND:33032	NCBIGene:2744
PUBCHEM.COMPOUND:444795	NCBIGene:220
PUBCHEM.COMPOUND:5280445	NCBIGene:842
PUBCHEM.COMPOUND:5962	NCBIGene:55554
PUBCHEM.COMPOUND:6083	NCBIGene:11163
PUBCHEM.COMPOUND:681	NCBIGene:3627
PUBCHEM.COMPOUND:6022	NCBIGene:8843
PUBCHEM.COMPOUND:6022	NCBIGene:4208
PUBCHEM.COMPOUND:175	NCBIGene:5716
PUBCHEM.COMPOUND:1110	NCBIGene:1281
PUBCHEM.COMPOUND:6076	NCBIGene:5137
PUBCHEM.COMPOUND:177	NCBIGene:7092
PUBCHEM.COMPOUND:199	NCBIGene:4843
PUBCHEM.COMPOUND:612	NCBIGene:4544
PUBCHEM.COMPOUND:1117	NCBIGene:151649
PUBCHEM.COMPOUND:145068	NCBIGene:316
PUBCHEM.COMPOUND:175	NCBIGene:341208
PUBCHEM.COMPOUND:5957	NCBIGene:2693
PUBCHEM.COMPOUND:5699	NCBIGene:9088
PUBCHEM.COMPOUND:6022	NCBIGene:7535
PUBCHEM.COMPOUND:1117	NCBIGene:4128
PUBCHEM.COMPOUND:283	NCBIGene:340351
PUBCHEM.COMPOUND:177	NCBIGene:339501
PUBCHEM.COMPOUND:6657	NCBIGene:4204
PUBCHEM.COMPOUND:311	NCBIGene:54890
PUBCHEM.COMPOUND:985	NCBIGene:4800
PUBCHEM.COMPOUND:5810	NCBIGene:11128
PUBCHEM.COMPOUND:5884	NCBIGene:8574
PUBCHEM.COMPOUND:753	NCBIGene:5577
PUBCHEM.COMPOUND:612	NCBIGene:6129
PUBCHEM.COMPOUND:137	NCBIGene:6102
PUBCHEM.COMPOUND:5892	NCBIGene:64802
PUBCHEM.COMPOUND:264	NCBIGene:57105
PUBCHEM.COMPOUND:753	NCBIGene:1662
PUBCHEM.COMPOUND:445639	NCBIGene:6596
PUBCHEM.COMPOUND:5957	NCBIGene:22983
PUBCHEM.COMPOUND:6322	NCBIGene:6542
PUBCHEM.COMPOUND:1117	NCBIGene:2645
PUBCHEM.COMPOUND:6140	NCBIGene:10003
PUBCHEM.COMPOUND:33032	NCBIGene:5726
PUBCHEM.COMPOUND:11005	NCBIGene:79645
PUBCHEM.COMPOUND:783	NCBIGene:5153
PUBCHEM.COMPOUND:6022	NCBIGene:54757
PUBCHEM.COMPOUND:5957	NCBIGene:115
PUBCHEM.COMPOUND:784	NCBIGene:1906
PUBCHEM.COMPOUND:977	NCBIGene:51380
PUBCHEM.COMPOUND:6274	NCBIGene:57609
PUBCHEM.COMPOUND:174	NCBIGene:2495
PUBCHEM.COMPOUND:33032	NCBIGene:259290
PUBCHEM.COMPOUND:5280445	NCBIGene:5106
PUBCHEM.COMPOUND:9903	NCBIGene:7025
PUBCHEM.COMPOUND:444795	NCBIGene:5605
PUBCHEM.COMPOUND:784	NCBIGene:2353
PUBCHEM.COMPOUND:5957	NCBIGene:1994
PUBCHEM.COMPOUND:6083	NCBIGene:23411
PUBCHEM.COMPOUND:643975	NCBIGene:3040
PUBCHEM.COMPOUND:5960	NCBIGene:80150
PUBCHEM.COMPOUND:6022	NCBIGene:9928
PUBCHEM.COMPOUND:60961	NCBIGene:1813
PUBCHEM.COMPOUND:5202	NCBIGene:5999
PUBCHEM.COMPOUND:439153	NCBIGene:200895
PUBCHEM.COMPOUND:178	NCBIGene:7994
PUBCHEM.COMPOUND:6322	NCBIGene:115557
PUBCHEM.COMPOUND:444795	NCBIGene:10481
PUBCHEM.COMPOUND:175	NCBIGene:4907
PUBCHEM.COMPOUND:5957	NCBIGene:11069
PUBCHEM.COMPOUND:783	NCBIGene:7804
PUBCHEM.COMPOUND:47	NCBIGene:5692
PUBCHEM.COMPOUND:1031	NCBIGene:3738
PUBCHEM.COMPOUND:312	NCBIGene:2559
PUBCHEM.COMPOUND:280	NCBIGene:80347
PUBCHEM.COMPOUND:670	NCBIGene:120
PUBCHEM.COMPOUND:6031	NCBIGene:84109
PUBCHEM.COMPOUND:444795	NCBIGene:5925
PUBCHEM.COMPOUND:6322	NCBIGene:1907
PUBCHEM.COMPOUND:5988	NCBIGene:6531
PUBCHEM.COMPOUND:3662	NCBIGene:8856
PUBCHEM.COMPOUND:378	NCBIGene:150290
PUBCHEM.COMPOUND:5997	NCBIGene:6608
PUBCHEM.COMPOUND:1032	NCBIGene:351
PUBCHEM.COMPOUND:5892	NCBIGene:4731
PUBCHEM.COMPOUND:6083	NCBIGene:9040
PUBCHEM.COMPOUND:5957	NCBIGene:2322
PUBCHEM.COMPOUND:68841	NCBIGene:5170
PUBCHEM.COMPOUND:750	NCBIGene:5791
PUBCHEM.COMPOUND:798	NCBIGene:5447
PUBCHEM.COMPOUND:5957	NCBIGene:64895
PUBCHEM.COMPOUND:175	NCBIGene:115426
PUBCHEM.COMPOUND:283	NCBIGene:221079
PUBCHEM.COMPOUND:3246323	NCBIGene:9656
PUBCHEM.COMPOUND:5957	NCBIGene:57506
PUBCHEM.COMPOUND:305	NCBIGene:1139
PUBCHEM.COMPOUND:3246323	NCBIGene:2005
PUBCHEM.COMPOUND:92753	NCBIGene:594
PUBCHEM.COMPOUND:5892	NCBIGene:2288
PUBCHEM.COMPOUND:283	NCBIGene:23620
PUBCHEM.COMPOUND:174	NCBIGene:84439
PUBCHEM.COMPOUND:702	NCBIGene:2747
PUBCHEM.COMPOUND:5202	NCBIGene:5864
PUBCHEM.COMPOUND:1117	NCBIGene:6388
PUBCHEM.COMPOUND:222	NCBIGene:2050
PUBCHEM.COMPOUND:312	NCBIGene:9588
PUBCHEM.COMPOUND:445354	NCBIGene:130
PUBCHEM.COMPOUND:937	NCBIGene:84539
PUBCHEM.COMPOUND:5892	NCBIGene:3316
PUBCHEM.COMPOUND:774	NCBIGene:3362
PUBCHEM.COMPOUND:6029	NCBIGene:27258
PUBCHEM.COMPOUND:6106	NCBIGene:5925
PUBCHEM.COMPOUND:5957	NCBIGene:388228
PUBCHEM.COMPOUND:312	NCBIGene:79133
PUBCHEM.COMPOUND:6322	NCBIGene:147
PUBCHEM.COMPOUND:867	NCBIGene:13
PUBCHEM.COMPOUND:283	NCBIGene:26504
PUBCHEM.COMPOUND:1117	NCBIGene:84063
PUBCHEM.COMPOUND:10214	NCBIGene:633
PUBCHEM.COMPOUND:124886	NCBIGene:3755
PUBCHEM.COMPOUND:449118	NCBIGene:10898
PUBCHEM.COMPOUND:6030	NCBIGene:118460
PUBCHEM.COMPOUND:68841	NCBIGene:54738
PUBCHEM.COMPOUND:402	NCBIGene:4313
PUBCHEM.COMPOUND:6287	NCBIGene:5692
PUBCHEM.COMPOUND:177	NCBIGene:10105
PUBCHEM.COMPOUND:445639	NCBIGene:2181
PUBCHEM.COMPOUND:174	NCBIGene:341392
PUBCHEM.COMPOUND:875	NCBIGene:1488
PUBCHEM.COMPOUND:444493	NCBIGene:10445
PUBCHEM.COMPOUND:896	NCBIGene:3361
PUBCHEM.COMPOUND:1032	NCBIGene:2767
PUBCHEM.COMPOUND:3893	NCBIGene:2911
PUBCHEM.COMPOUND:1117	NCBIGene:840
PUBCHEM.COMPOUND:6106	NCBIGene:54511
PUBCHEM.COMPOUND:712	NCBIGene:873
PUBCHEM.COMPOUND:5957	NCBIGene:9255
PUBCHEM.COMPOUND:6022	NCBIGene:55191
PUBCHEM.COMPOUND:312	NCBIGene:10983
PUBCHEM.COMPOUND:702	NCBIGene:6819
PUBCHEM.COMPOUND:177	NCBIGene:55740
PUBCHEM.COMPOUND:3893	NCBIGene:2828
PUBCHEM.COMPOUND:7339	NCBIGene:3251
PUBCHEM.COMPOUND:783	NCBIGene:26063
PUBCHEM.COMPOUND:5280343	NCBIGene:581
PUBCHEM.COMPOUND:5988	NCBIGene:996
PUBCHEM.COMPOUND:1117	NCBIGene:5770
PUBCHEM.COMPOUND:174	NCBIGene:7259
PUBCHEM.COMPOUND:783	NCBIGene:2262
PUBCHEM.COMPOUND:5957	NCBIGene:1184
PUBCHEM.COMPOUND:61503	ENSEMBL:ENSG00000257767
PUBCHEM.COMPOUND:1099	NCBIGene:1738
PUBCHEM.COMPOUND:440936	NCBIGene:1132
PUBCHEM.COMPOUND:985	NCBIGene:1066
PUBCHEM.COMPOUND:124886	NCBIGene:1666
PUBCHEM.COMPOUND:1117	NCBIGene:2066
PUBCHEM.COMPOUND:6657	NCBIGene:11144
PUBCHEM.COMPOUND:753	NCBIGene:57016
PUBCHEM.COMPOUND:6022	NCBIGene:84516
PUBCHEM.COMPOUND:174	NCBIGene:80854
PUBCHEM.COMPOUND:683	NCBIGene:5239
PUBCHEM.COMPOUND:1117	NCBIGene:57695
PUBCHEM.COMPOUND:1117	NCBIGene:2671
PUBCHEM.COMPOUND:312	NCBIGene:6206
PUBCHEM.COMPOUND:1117	NCBIGene:2585
PUBCHEM.COMPOUND:1117	NCBIGene:3067
PUBCHEM.COMPOUND:33032	NCBIGene:390110
PUBCHEM.COMPOUND:5957	NCBIGene:7479
PUBCHEM.COMPOUND:6083	NCBIGene:5532
PUBCHEM.COMPOUND:9750	NCBIGene:3276
PUBCHEM.COMPOUND:6030	NCBIGene:57804
PUBCHEM.COMPOUND:783	NCBIGene:414328
PUBCHEM.COMPOUND:64689	NCBIGene:6860
PUBCHEM.COMPOUND:440162	NCBIGene:5832
PUBCHEM.COMPOUND:5957	NCBIGene:3360
PUBCHEM.COMPOUND:145742	NCBIGene:7965
PUBCHEM.COMPOUND:69507	NCBIGene:23225
PUBCHEM.COMPOUND:124886	NCBIGene:3736
PUBCHEM.COMPOUND:312	NCBIGene:6261
PUBCHEM.COMPOUND:6022	NCBIGene:5306
PUBCHEM.COMPOUND:1167	NCBIGene:3038
PUBCHEM.COMPOUND:867	NCBIGene:63826
PUBCHEM.COMPOUND:13849	NCBIGene:5737
PUBCHEM.COMPOUND:5988	NCBIGene:3952
PUBCHEM.COMPOUND:221493	NCBIGene:1816
PUBCHEM.COMPOUND:124886	NCBIGene:7407
PUBCHEM.COMPOUND:784	NCBIGene:1791
PUBCHEM.COMPOUND:119	NCBIGene:2550
PUBCHEM.COMPOUND:5997	NCBIGene:10082
PUBCHEM.COMPOUND:6288	NCBIGene:5682
PUBCHEM.COMPOUND:174	NCBIGene:10553
PUBCHEM.COMPOUND:283	NCBIGene:5731
PUBCHEM.COMPOUND:122283	NCBIGene:116285
PUBCHEM.COMPOUND:1117	NCBIGene:3035
PUBCHEM.COMPOUND:702	NCBIGene:80117
PUBCHEM.COMPOUND:444493	NCBIGene:2288
PUBCHEM.COMPOUND:798	NCBIGene:6360
PUBCHEM.COMPOUND:175	NCBIGene:127428
PUBCHEM.COMPOUND:15942880	NCBIGene:10277
PUBCHEM.COMPOUND:6022	NCBIGene:7915
PUBCHEM.COMPOUND:638015	NCBIGene:8854
PUBCHEM.COMPOUND:5957	NCBIGene:23097
PUBCHEM.COMPOUND:145742	NCBIGene:5720
PUBCHEM.COMPOUND:312	NCBIGene:9946
PUBCHEM.COMPOUND:5962	NCBIGene:2495
PUBCHEM.COMPOUND:753	NCBIGene:5226
PUBCHEM.COMPOUND:5957	NCBIGene:23401
PUBCHEM.COMPOUND:1110	NCBIGene:285755
PUBCHEM.COMPOUND:17473	NCBIGene:3339
PUBCHEM.COMPOUND:440938	NCBIGene:197021
PUBCHEM.COMPOUND:444493	NCBIGene:3316
PUBCHEM.COMPOUND:34755	NCBIGene:51176
PUBCHEM.COMPOUND:5997	NCBIGene:2100
PUBCHEM.COMPOUND:98	NCBIGene:8639
PUBCHEM.COMPOUND:753	NCBIGene:653689
PUBCHEM.COMPOUND:442424	NCBIGene:4588
PUBCHEM.COMPOUND:444972	NCBIGene:2081
PUBCHEM.COMPOUND:1117	NCBIGene:142679
PUBCHEM.COMPOUND:174	NCBIGene:120
PUBCHEM.COMPOUND:5957	NCBIGene:345651
PUBCHEM.COMPOUND:753	NCBIGene:79642
PUBCHEM.COMPOUND:702	NCBIGene:6340
PUBCHEM.COMPOUND:5961	NCBIGene:8833
PUBCHEM.COMPOUND:439750	NCBIGene:4535
PUBCHEM.COMPOUND:643975	NCBIGene:217
PUBCHEM.COMPOUND:311	NCBIGene:6472
PUBCHEM.COMPOUND:887	NCBIGene:7157
PUBCHEM.COMPOUND:294	NCBIGene:169522
PUBCHEM.COMPOUND:311	NCBIGene:57609
PUBCHEM.COMPOUND:439153	NCBIGene:4723
PUBCHEM.COMPOUND:6022	NCBIGene:7430
PUBCHEM.COMPOUND:283	NCBIGene:5576
PUBCHEM.COMPOUND:294	NCBIGene:3784
PUBCHEM.COMPOUND:5962	NCBIGene:23410
PUBCHEM.COMPOUND:1099	NCBIGene:114112
PUBCHEM.COMPOUND:439153	NCBIGene:3294
PUBCHEM.COMPOUND:222656	NCBIGene:254042
PUBCHEM.COMPOUND:871	NCBIGene:5210
PUBCHEM.COMPOUND:5994	NCBIGene:6718
PUBCHEM.COMPOUND:1102	NCBIGene:4860
PUBCHEM.COMPOUND:753	NCBIGene:124
PUBCHEM.COMPOUND:1117	NCBIGene:142940
PUBCHEM.COMPOUND:5862	NCBIGene:5707
PUBCHEM.COMPOUND:1110	NCBIGene:3576
PUBCHEM.COMPOUND:6657	NCBIGene:9869
PUBCHEM.COMPOUND:312	NCBIGene:3308
PUBCHEM.COMPOUND:753	NCBIGene:25974
PUBCHEM.COMPOUND:985	NCBIGene:2796
PUBCHEM.COMPOUND:5892	NCBIGene:54205
PUBCHEM.COMPOUND:33032	NCBIGene:2841
PUBCHEM.COMPOUND:8988	NCBIGene:216
PUBCHEM.COMPOUND:6022	NCBIGene:3577
PUBCHEM.COMPOUND:8629	NCBIGene:2840
PUBCHEM.COMPOUND:444972	NCBIGene:160287
PUBCHEM.COMPOUND:1051	NCBIGene:5687
PUBCHEM.COMPOUND:312	NCBIGene:440854
PUBCHEM.COMPOUND:753	NCBIGene:5972
PUBCHEM.COMPOUND:312	NCBIGene:3754
PUBCHEM.COMPOUND:177	NCBIGene:54995
PUBCHEM.COMPOUND:312	NCBIGene:873
PUBCHEM.COMPOUND:174	NCBIGene:10188
PUBCHEM.COMPOUND:668	NCBIGene:54
PUBCHEM.COMPOUND:5462244	NCBIGene:4069
PUBCHEM.COMPOUND:753	NCBIGene:11252
PUBCHEM.COMPOUND:985	NCBIGene:222545
PUBCHEM.COMPOUND:312	NCBIGene:650
PUBCHEM.COMPOUND:439194	NCBIGene:57469
PUBCHEM.COMPOUND:871	NCBIGene:3958
PUBCHEM.COMPOUND:998	NCBIGene:130
PUBCHEM.COMPOUND:6106	NCBIGene:114548
PUBCHEM.COMPOUND:1051	NCBIGene:5721
PUBCHEM.COMPOUND:5780	NCBIGene:847
PUBCHEM.COMPOUND:35717	NCBIGene:3423
PUBCHEM.COMPOUND:92753	NCBIGene:2181
PUBCHEM.COMPOUND:280	NCBIGene:5264
PUBCHEM.COMPOUND:177	NCBIGene:83698
PUBCHEM.COMPOUND:221493	NCBIGene:1381
PUBCHEM.COMPOUND:445995	NCBIGene:1380
PUBCHEM.COMPOUND:84265	NCBIGene:100526664
PUBCHEM.COMPOUND:10214	NCBIGene:9955
PUBCHEM.COMPOUND:124886	NCBIGene:55002
PUBCHEM.COMPOUND:13804	NCBIGene:200539
PUBCHEM.COMPOUND:774	NCBIGene:728
PUBCHEM.COMPOUND:1001	NCBIGene:2692
PUBCHEM.COMPOUND:311	NCBIGene:9210
PUBCHEM.COMPOUND:6106	NCBIGene:22861
PUBCHEM.COMPOUND:68841	NCBIGene:79411
PUBCHEM.COMPOUND:971	NCBIGene:3155
PUBCHEM.COMPOUND:92829	NCBIGene:3916
PUBCHEM.COMPOUND:135	NCBIGene:760
PUBCHEM.COMPOUND:175	NCBIGene:30968
PUBCHEM.COMPOUND:175	NCBIGene:6536
PUBCHEM.COMPOUND:6131	NCBIGene:80351
PUBCHEM.COMPOUND:712	NCBIGene:130
PUBCHEM.COMPOUND:6579	NCBIGene:5747
PUBCHEM.COMPOUND:753	NCBIGene:8467
PUBCHEM.COMPOUND:312	NCBIGene:2195
PUBCHEM.COMPOUND:6022	NCBIGene:245973
PUBCHEM.COMPOUND:1110	NCBIGene:54434
PUBCHEM.COMPOUND:25701	NCBIGene:994
PUBCHEM.COMPOUND:5957	NCBIGene:55770
PUBCHEM.COMPOUND:311	NCBIGene:91156
PUBCHEM.COMPOUND:187	NCBIGene:8851
PUBCHEM.COMPOUND:985	NCBIGene:6347
PUBCHEM.COMPOUND:753	NCBIGene:4597
PUBCHEM.COMPOUND:6083	NCBIGene:115
PUBCHEM.COMPOUND:440936	NCBIGene:259289
PUBCHEM.COMPOUND:977	NCBIGene:4128
PUBCHEM.COMPOUND:865	NCBIGene:7319
PUBCHEM.COMPOUND:283	NCBIGene:22796
PUBCHEM.COMPOUND:305	NCBIGene:6857
PUBCHEM.COMPOUND:5962	NCBIGene:2641
PUBCHEM.COMPOUND:311	NCBIGene:7264
PUBCHEM.COMPOUND:312	NCBIGene:5698
PUBCHEM.COMPOUND:312	NCBIGene:28962
PUBCHEM.COMPOUND:5885	NCBIGene:1584
PUBCHEM.COMPOUND:5862	NCBIGene:642
PUBCHEM.COMPOUND:937	NCBIGene:259295
PUBCHEM.COMPOUND:5280450	NCBIGene:376497
PUBCHEM.COMPOUND:5957	NCBIGene:4790
PUBCHEM.COMPOUND:784	NCBIGene:5934
PUBCHEM.COMPOUND:444718	NCBIGene:6160
PUBCHEM.COMPOUND:174	NCBIGene:3248
PUBCHEM.COMPOUND:13849	NCBIGene:4828
PUBCHEM.COMPOUND:5957	NCBIGene:6580
PUBCHEM.COMPOUND:784	NCBIGene:2252
PUBCHEM.COMPOUND:5862	NCBIGene:55586
PUBCHEM.COMPOUND:5280343	NCBIGene:4353
PUBCHEM.COMPOUND:5957	NCBIGene:150209
PUBCHEM.COMPOUND:753	NCBIGene:8050
PUBCHEM.COMPOUND:92153	NCBIGene:35
PUBCHEM.COMPOUND:5962	NCBIGene:5692
PUBCHEM.COMPOUND:175	NCBIGene:84250
PUBCHEM.COMPOUND:444795	NCBIGene:64220
PUBCHEM.COMPOUND:5892	NCBIGene:10135
PUBCHEM.COMPOUND:5962	NCBIGene:80854
PUBCHEM.COMPOUND:5988	NCBIGene:6337
PUBCHEM.COMPOUND:1117	NCBIGene:64968
PUBCHEM.COMPOUND:1060	NCBIGene:64902
PUBCHEM.COMPOUND:6137	NCBIGene:4141
PUBCHEM.COMPOUND:753	NCBIGene:10570
PUBCHEM.COMPOUND:5997	NCBIGene:250
PUBCHEM.COMPOUND:175	NCBIGene:793
PUBCHEM.COMPOUND:177	NCBIGene:55554
PUBCHEM.COMPOUND:5280673	NCBIGene:130013
PUBCHEM.COMPOUND:1117	NCBIGene:2162
PUBCHEM.COMPOUND:71077	NCBIGene:5176
PUBCHEM.COMPOUND:6132	NCBIGene:11340
PUBCHEM.COMPOUND:6322	NCBIGene:55176
PUBCHEM.COMPOUND:6022	NCBIGene:8476
PUBCHEM.COMPOUND:896	NCBIGene:1553
PUBCHEM.COMPOUND:867	NCBIGene:6718
PUBCHEM.COMPOUND:712	NCBIGene:9451
PUBCHEM.COMPOUND:312	NCBIGene:55604
PUBCHEM.COMPOUND:668	NCBIGene:251
PUBCHEM.COMPOUND:18950	NCBIGene:80235
PUBCHEM.COMPOUND:602	NCBIGene:51296
PUBCHEM.COMPOUND:312	NCBIGene:204474
PUBCHEM.COMPOUND:7427	NCBIGene:9820
PUBCHEM.COMPOUND:774	NCBIGene:10800
PUBCHEM.COMPOUND:6590	NCBIGene:54457
PUBCHEM.COMPOUND:175	NCBIGene:2875
PUBCHEM.COMPOUND:753	NCBIGene:25842
PUBCHEM.COMPOUND:5957	NCBIGene:4883
PUBCHEM.COMPOUND:68841	NCBIGene:5222
PUBCHEM.COMPOUND:174	NCBIGene:6001
PUBCHEM.COMPOUND:6140	NCBIGene:23521
PUBCHEM.COMPOUND:177	NCBIGene:345651
PUBCHEM.COMPOUND:60961	NCBIGene:5733
PUBCHEM.COMPOUND:312	NCBIGene:8078
PUBCHEM.COMPOUND:5280343	NCBIGene:50506
PUBCHEM.COMPOUND:1099	NCBIGene:27304
PUBCHEM.COMPOUND:119	NCBIGene:8698
PUBCHEM.COMPOUND:5885	NCBIGene:114112
PUBCHEM.COMPOUND:6329	NCBIGene:2147
PUBCHEM.COMPOUND:283	NCBIGene:23475
PUBCHEM.COMPOUND:107689	NCBIGene:5473
PUBCHEM.COMPOUND:753	NCBIGene:5534
PUBCHEM.COMPOUND:6030	NCBIGene:6224
PUBCHEM.COMPOUND:937	NCBIGene:19
PUBCHEM.COMPOUND:65246	NCBIGene:10762
PUBCHEM.COMPOUND:107689	NCBIGene:5368
PUBCHEM.COMPOUND:753	NCBIGene:1491
PUBCHEM.COMPOUND:280	NCBIGene:55214
PUBCHEM.COMPOUND:311	NCBIGene:8786
PUBCHEM.COMPOUND:1117	NCBIGene:70
PUBCHEM.COMPOUND:6288	NCBIGene:80270
PUBCHEM.COMPOUND:73323	NCBIGene:3704
PUBCHEM.COMPOUND:10685	NCBIGene:356
PUBCHEM.COMPOUND:5957	NCBIGene:64005
PUBCHEM.COMPOUND:5962	NCBIGene:2648
PUBCHEM.COMPOUND:5810	NCBIGene:7450
PUBCHEM.COMPOUND:6262	NCBIGene:2798
PUBCHEM.COMPOUND:5202	NCBIGene:60675
PUBCHEM.COMPOUND:681	NCBIGene:4548
PUBCHEM.COMPOUND:311	NCBIGene:51451
PUBCHEM.COMPOUND:107689	NCBIGene:4985
PUBCHEM.COMPOUND:6022	NCBIGene:9657
PUBCHEM.COMPOUND:439503	NCBIGene:2359
PUBCHEM.COMPOUND:5957	NCBIGene:5590
PUBCHEM.COMPOUND:1117	NCBIGene:8322
PUBCHEM.COMPOUND:175	NCBIGene:653781
PUBCHEM.COMPOUND:6657	NCBIGene:51264
PUBCHEM.COMPOUND:439153	NCBIGene:9512
PUBCHEM.COMPOUND:1110	NCBIGene:847
PUBCHEM.COMPOUND:5961	NCBIGene:5687
PUBCHEM.COMPOUND:1045	NCBIGene:8639
PUBCHEM.COMPOUND:31257	NCBIGene:5106
PUBCHEM.COMPOUND:119400	NCBIGene:51074
PUBCHEM.COMPOUND:702	NCBIGene:1052
PUBCHEM.COMPOUND:1117	NCBIGene:10458
PUBCHEM.COMPOUND:5950	NCBIGene:3231
PUBCHEM.COMPOUND:446013	NCBIGene:7385
PUBCHEM.COMPOUND:896	NCBIGene:10493
PUBCHEM.COMPOUND:753	NCBIGene:904
PUBCHEM.COMPOUND:439153	NCBIGene:2271
PUBCHEM.COMPOUND:1117	NCBIGene:4791
PUBCHEM.COMPOUND:5961	NCBIGene:5721
PUBCHEM.COMPOUND:1030	NCBIGene:55033
PUBCHEM.COMPOUND:25701	NCBIGene:285362
PUBCHEM.COMPOUND:612	NCBIGene:50839
PUBCHEM.COMPOUND:643975	NCBIGene:6391
PUBCHEM.COMPOUND:750	NCBIGene:27232
PUBCHEM.COMPOUND:784	NCBIGene:8288
PUBCHEM.COMPOUND:18666812	NCBIGene:440145
PUBCHEM.COMPOUND:5957	NCBIGene:23410
PUBCHEM.COMPOUND:5997	NCBIGene:3638
PUBCHEM.COMPOUND:6031	NCBIGene:54579
PUBCHEM.COMPOUND:5280442	NCBIGene:1544
PUBCHEM.COMPOUND:750	NCBIGene:26469
PUBCHEM.COMPOUND:17473	NCBIGene:1464
PUBCHEM.COMPOUND:5957	NCBIGene:4952
PUBCHEM.COMPOUND:774	NCBIGene:2922
PUBCHEM.COMPOUND:977	NCBIGene:10682
PUBCHEM.COMPOUND:439544	NCBIGene:1592
PUBCHEM.COMPOUND:439155	NCBIGene:26108
PUBCHEM.COMPOUND:187	NCBIGene:5996
PUBCHEM.COMPOUND:11966172	NCBIGene:8310
PUBCHEM.COMPOUND:5951	NCBIGene:54148
PUBCHEM.COMPOUND:1117	NCBIGene:115708
PUBCHEM.COMPOUND:5957	NCBIGene:55142
PUBCHEM.COMPOUND:6022	NCBIGene:2796
PUBCHEM.COMPOUND:753	NCBIGene:2869
PUBCHEM.COMPOUND:175	NCBIGene:57105
PUBCHEM.COMPOUND:602	NCBIGene:2936
PUBCHEM.COMPOUND:264	NCBIGene:5029
PUBCHEM.COMPOUND:643976	ENSEMBL:ENSG00000260170
PUBCHEM.COMPOUND:439287	NCBIGene:9615
PUBCHEM.COMPOUND:643976	NCBIGene:54363
PUBCHEM.COMPOUND:1117	NCBIGene:23517
PUBCHEM.COMPOUND:441	NCBIGene:256933
PUBCHEM.COMPOUND:6022	NCBIGene:222545
PUBCHEM.COMPOUND:6288	NCBIGene:55176
PUBCHEM.COMPOUND:177	NCBIGene:210
PUBCHEM.COMPOUND:644066	NCBIGene:65985
PUBCHEM.COMPOUND:753	NCBIGene:5833
PUBCHEM.COMPOUND:896	NCBIGene:2641
PUBCHEM.COMPOUND:1117	NCBIGene:1141
PUBCHEM.COMPOUND:1117	NCBIGene:57495
PUBCHEM.COMPOUND:312	NCBIGene:9688
PUBCHEM.COMPOUND:5957	NCBIGene:51703
PUBCHEM.COMPOUND:199	NCBIGene:551
PUBCHEM.COMPOUND:60961	NCBIGene:259
PUBCHEM.COMPOUND:946	NCBIGene:3845
PUBCHEM.COMPOUND:175	NCBIGene:9060
PUBCHEM.COMPOUND:525	NCBIGene:5313
PUBCHEM.COMPOUND:5885	NCBIGene:3939
PUBCHEM.COMPOUND:785	NCBIGene:5594
PUBCHEM.COMPOUND:1099	NCBIGene:2694
PUBCHEM.COMPOUND:119	NCBIGene:6374
PUBCHEM.COMPOUND:10133	NCBIGene:107
PUBCHEM.COMPOUND:887	NCBIGene:3050
PUBCHEM.COMPOUND:175	NCBIGene:2571
PUBCHEM.COMPOUND:6238	NCBIGene:54905
PUBCHEM.COMPOUND:6022	NCBIGene:5720
PUBCHEM.COMPOUND:387316	NCBIGene:28234
PUBCHEM.COMPOUND:5885	NCBIGene:84263
PUBCHEM.COMPOUND:175	NCBIGene:554226
PUBCHEM.COMPOUND:443201	NCBIGene:2224
PUBCHEM.COMPOUND:6134	NCBIGene:3958
PUBCHEM.COMPOUND:5962	NCBIGene:551
PUBCHEM.COMPOUND:1172	NCBIGene:221914
PUBCHEM.COMPOUND:643975	NCBIGene:4694
PUBCHEM.COMPOUND:5280443	NCBIGene:842
